0,1,2,3,4,5,6,7,8,9,10
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992599718789315
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990982415710635
-1.0,1.0,1.0,1.0,1.0,0.9757785467128027,1.0,1.0,1.0,0.0,0.9998420969524712
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9961542159407749
-1.0,1.0,1.0,1.0,1.0,0.9980119284294234,1.0,1.0,1.0,1.0,0.999772649766966
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9930167597765364,1.0,1.0,0.999779374684821
-1.0,1.0,1.0,1.0,1.0,1.0,0.9638418079096045,0.980319803198032,0.9895287958115183,0.9997140814867763,0.9810638664141849
-1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9992217898832685,1.0,1.0,0.999951128921904
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9994603345925526,1.0,0.9989498393872004
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9971045964531307
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9990950226244344,1.0,0.9960552268244576,0.9995818232506273
-1.0,1.0,0.0,1.0,1.0,1.0,0.9968879668049793,0.9982078853046595,1.0,0.9596774193548387,1.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990029910269193,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.9894736842105263,0.9864341085271318,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,0.9661016949152542,1.0,1.0,1.0,1.0,1.0,0.9925169089077565
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,1.0,1.0,0.9965635738831615,1.0,1.0,0.8967642526964561,0.9997349589186324,0.996689738188384
-1.0,1.0,0.9642857142857143,1.0,0.0,1.0,1.0,1.0,1.0,0.9993640699523052,0.9990863407948835
-1.0,0.6666666666666666,1.0,0.9508196721311475,1.0,0.9952153110047847,0.9980582524271845,1.0,1.0,0.999236641221374,0.0
-1.0,1.0,1.0,0.9722222222222222,1.0,1.0,1.0,0.9978165938864629,1.0,1.0,0.9983560794044665
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988738738738738,1.0,1.0,0.9997969130787977
-1.0,1.0,1.0,1.0,1.0,0.9947780678851175,1.0,1.0,1.0,1.0,0.9635826771653543
-1.0,1.0,1.0,0.9873417721518988,1.0,1.0,1.0,1.0,0.9993220338983051,1.0,0.9928963110667997
-1.0,1.0,1.0,0.9813084112149533,1.0,1.0,1.0,1.0,0.9996480112636396,1.0,0.999508317626813
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9972561264074179
-1.0,0.9090909090909091,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,0.999043062200957,0.9232586592414462
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9868340904587519
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944034027311395
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989626556016598,1.0,0.9988703756001129,0.9988682982034234
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9839655846695347,0.9989576094510076,0.9964398079152178
-1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998730561726436,0.917124499487848
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997694790225911,0.9922340529451988
-1.0,1.0,1.0,0.9897959183673469,1.0,1.0,0.9784524975514202,0.9956521739130435,1.0,0.9995049504950495,0.9992021276595745
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9983318827966348
-1.0,1.0,1.0,1.0,1.0,0.995575221238938,1.0,1.0,1.0,0.9988538681948425,0.9951132829853399
-1.0,1.0,1.0,1.0,1.0,1.0,0.9978118161925602,1.0,1.0,0.9982179226069247,0.9997539639147075
-1.0,1.0,1.0,1.0,1.0,0.9752475247524752,1.0,1.0,1.0,0.9981769970169042,0.9974175605880016
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990215264187867,0.9997278911564625,0.9973219911783239
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933761405880365
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998576715058355,0.9960668633235005
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997784179038334,0.9995961227786753,0.994434834925171
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945853611370742
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.786185174333431
-1.0,1.0,0.9797979797979798,1.0,1.0,1.0,1.0,1.0,1.0,0.999483204134367,0.9941284904758654
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7764489420423183
-1.0,1.0,1.0,1.0,0.9969135802469136,0.9933481152993349,1.0,1.0,0.9991830065359477,1.0,0.9979376340537865
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977947546664566
-1.0,1.0,0.0,1.0,1.0,1.0,0.9907550077041603,1.0,0.9992360580595875,0.9996387935705255,0.0036900369003690036
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9992389649923896,0.9996322177271055,-1.0
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9995226730310263,1.0,-1.0
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
-1.0,0.0,0.0,1.0,1.0,1.0,0.9985855728429985,1.0,0.9471698113207547,1.0,-1.0
-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996163437559946,-1.0
-1.0,1.0,0.0,0.9883720930232558,1.0,1.0,1.0,1.0,1.0,0.9995826377295493,-1.0
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9979057591623036,1.0,0.9983556495184402,-1.0
-1.0,0.975,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996014348345954,-1.0
